id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
6476882,Thu Jun 01 2017 12:37:08 GMT-0400 (EDT),6/1/2017,2017-06-01 16:37:08 UTC,Eastern Time (US & Canada),,9432,ashley_bradford,2017-06-03 06:29:13 UTC,2019-01-09 15:54:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6476882,https://static.inaturalist.org/photos/8191449/medium.jpg?1496471357,,,On Canada Thistle,FALSE,2,0,FALSE,3,"8102–8192 Fashion Blvd, Vienna, VA, US",38.91557,-77.22193,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
6476887,Thu Jun 01 2017 12:39:45 GMT-0400 (EDT),6/1/2017,2017-06-01 16:39:45 UTC,Eastern Time (US & Canada),,9432,ashley_bradford,2017-06-03 06:31:13 UTC,2019-01-09 15:54:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6476887,https://static.inaturalist.org/photos/8191459/medium.jpg?1496471477,,,On Canada Thistle,FALSE,2,0,FALSE,3,"8102–8192 Fashion Blvd, Vienna, VA, US",38.91556667,-77.22191667,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
6479286,Sat Jun 03 2017 10:42:15 GMT-0400 (EDT),6/3/2017,2017-06-03 14:42:15 UTC,Eastern Time (US & Canada),,21882,willet63,2017-06-03 14:42:30 UTC,2017-11-10 07:22:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6479286,https://static.inaturalist.org/photos/8194833/medium.jpg?1496500996,,,,FALSE,1,0,FALSE,3,"Schrom Hills Park, Greenbelt, MD, US",38.98493531,-76.87319406,5,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
6486275,Sat Jun 03 2017 18:28:45 GMT-0400 (EDT),6/3/2017,2017-06-03 22:28:45 UTC,Eastern Time (US & Canada),,401030,achang,2017-06-03 22:39:57 UTC,2019-01-10 23:13:32 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/6486275,https://static.inaturalist.org/photos/8204487/medium.jpg?1496529610,,,,FALSE,2,0,FALSE,3,"2742–2762 M St NW, Washington, DC, US",38.90510333,-77.05619167,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
6522612,Tue Jun 06 2017 12:32:02 GMT-0400 (EDT),6/6/2017,2017-06-06 16:32:02 UTC,Eastern Time (US & Canada),,283753,viennapetcare,2017-06-06 16:32:41 UTC,2019-01-03 00:18:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6522612,https://static.inaturalist.org/photos/8262494/medium.jpg?1496766786,,,,FALSE,3,0,FALSE,3,"Glyndon Park, Vienna, VA, US",38.90808833,-77.26463333,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
6529553,Tue Jun 06 2017 12:16:10 GMT-0400 (EDT),6/6/2017,2017-06-06 16:16:10 UTC,Eastern Time (US & Canada),,449442,svstuder,2017-06-07 01:46:23 UTC,2019-01-03 00:09:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6529553,https://static.inaturalist.org/photos/8272803/medium.jpg?1496799994,,,,FALSE,3,0,FALSE,3,"Smithsonian Arts and Industries Building, Washington, DC, US",38.88844667,-77.0239805,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
6549902,Thu Jun 08 2017 13:53:52 GMT-0400 (EDT),6/8/2017,2017-06-08 17:53:52 UTC,Eastern Time (US & Canada),,224171,etotin,2017-06-08 18:13:15 UTC,2019-01-03 21:48:43 UTC,research,CC-BY,https://www.inaturalist.org/observations/6549902,https://static.inaturalist.org/photos/8304277/medium.jpg?1496945601,,,,FALSE,3,0,FALSE,3,"Civic Center Park, Rockville, MD, US",39.0879055,-77.12666383,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
6591244,2017-06-11 12:24:41 PM EDT,6/11/2017,2017-06-11 16:24:41 UTC,Eastern Time (US & Canada),,309128,nicocampalans,2017-06-11 16:27:43 UTC,2019-05-21 22:12:42 UTC,research,,https://www.inaturalist.org/observations/6591244,https://static.inaturalist.org/photos/8366356/medium.jpeg?1497198470,,,,FALSE,2,0,FALSE,2,"Center Leg Freeway Washington, DC",38.88816302,-77.01423321,6,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
6675259,Thu Jun 15 2017 20:09:38 GMT-0400 (EDT),6/15/2017,2017-06-16 00:09:38 UTC,Eastern Time (US & Canada),,7580,carrieseltzer,2017-06-16 02:07:00 UTC,2017-11-10 08:31:04 UTC,research,CC0,https://www.inaturalist.org/observations/6675259,https://static.inaturalist.org/photos/8460063/medium.jpg?1497578830,,,,FALSE,1,0,FALSE,3,"1099–1108 Michigan Ave NE, Washington, DC, US",38.936676,-76.99231667,5,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
6683395,Fri Jun 16 2017 15:36:00 GMT-0400 (EDT),6/16/2017,2017-06-16 19:36:00 UTC,Eastern Time (US & Canada),,17932,treichard,2017-06-16 20:38:14 UTC,2018-12-16 05:12:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6683395,https://static.inaturalist.org/photos/8472496/medium.jpg?1497645498,,,,FALSE,1,0,FALSE,3,"7913 Mandan Rd, Greenbelt, MD, US",38.99918333,-76.862975,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
6696591,Thu Jun 15 2017 10:37:18 GMT-0400 (EDT),6/15/2017,2017-06-15 14:37:18 UTC,Eastern Time (US & Canada),,451880,vanella,2017-06-17 23:03:11 UTC,2018-12-22 16:20:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6696591,https://static.inaturalist.org/photos/8492604/medium.jpg?1497740632,,,,FALSE,2,0,FALSE,3,"10557 River Run Ct, Manassas, VA, US",38.72475833,-77.38873333,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
6696762,2017-06-17 7:15:49 PM EDT,6/17/2017,2017-06-17 23:15:49 UTC,Eastern Time (US & Canada),,511741,lagin6489,2017-06-17 23:17:11 UTC,2018-12-22 16:19:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6696762,https://static.inaturalist.org/photos/8492870/medium.jpeg?1497741438,,,,FALSE,2,0,FALSE,2,"8500-8502 Queen Elizabeth Boulevard Annandale, VA 22003",38.81698257,-77.23893098,9,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
6717688,Sun Jun 18 2017 17:13:07 GMT-0400 (EDT),6/18/2017,2017-06-18 21:13:07 UTC,Eastern Time (US & Canada),,9432,ashley_bradford,2017-06-19 15:59:51 UTC,2017-11-10 08:41:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6717688,https://static.inaturalist.org/photos/8525326/medium.jpg?1497888000,,,,FALSE,1,0,FALSE,3,"George Washington Memorial Parkway, Alexandria, VA, US",38.77992167,-77.05323883,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
6736044,Tue Jun 20 2017 13:50:13 GMT-0400 (EDT),6/20/2017,2017-06-20 17:50:13 UTC,Eastern Time (US & Canada),,356634,tkirk304,2017-06-20 23:16:41 UTC,2017-11-10 08:43:51 UTC,research,,https://www.inaturalist.org/observations/6736044,https://static.inaturalist.org/photos/8553021/medium.jpg?1498000614,,,,FALSE,1,0,FALSE,3,"2609 Dumbarton St NW, Washington, DC, US",38.90817167,-77.05473333,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
6770158,Sun Jun 18 2017 18:25:13 GMT-0400 (EDT),6/18/2017,2017-06-18 22:25:13 UTC,Eastern Time (US & Canada),,9432,ashley_bradford,2017-06-23 21:55:28 UTC,2017-11-10 08:54:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6770158,https://static.inaturalist.org/photos/8604527/medium.jpg?1498254935,,,,FALSE,1,0,FALSE,3,"George Washington Memorial Parkway, Alexandria, VA, US",38.78033,-77.0514055,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
6906133,Sat Jul 01 2017 11:06:09 GMT-0400 (EDT),7/1/2017,2017-07-01 15:06:09 UTC,Eastern Time (US & Canada),,9432,ashley_bradford,2017-07-03 20:09:10 UTC,2017-11-10 14:34:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6906133,https://static.inaturalist.org/photos/8815347/medium.jpg?1499112556,,,On cultivated St. John's Wort. The bees seemed to be in a frenzy over these flowers.,FALSE,1,0,FALSE,3,"2211 Belle Haven Rd, Alexandria, VA, US",38.78136333,-77.06919717,,,,FALSE,,,Honey bee,Apis mellifera,Western Honey Bee,Insecta,47219
6908479,Sat Jul 01 2017 11:08:25 GMT-0400 (EDT),7/1/2017,2017-07-01 15:08:25 UTC,Eastern Time (US & Canada),,9432,ashley_bradford,2017-07-03 23:01:24 UTC,2017-11-10 14:34:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6908479,https://static.inaturalist.org/photos/8818762/medium.jpg?1499122894,,,,FALSE,1,0,FALSE,3,"2211 Belle Haven Rd, Alexandria, VA, US",38.78128833,-77.06922783,,,,FALSE,,,Honey bee,Apis mellifera,Western Honey Bee,Insecta,47219
6921702,Tue Jul 04 2017 17:26:44 GMT-0400 (EDT),7/4/2017,2017-07-04 21:26:44 UTC,Eastern Time (US & Canada),,292489,elliotgreiner,2017-07-04 21:44:16 UTC,2017-11-10 14:38:34 UTC,research,CC-BY,https://www.inaturalist.org/observations/6921702,https://static.inaturalist.org/photos/8838520/medium.jpg?1499204668,,,,FALSE,1,0,FALSE,3,"1319 21st St NW, Washington, DC, US",38.90778667,-77.04657783,,,,FALSE,,,Honey bee,Apis mellifera,Western Honey Bee,Insecta,47219
7035624,Thu Jul 13 2017 09:10:17 GMT-0400 (EDT),7/13/2017,2017-07-13 13:10:17 UTC,Eastern Time (US & Canada),,531886,bella_danch,2017-07-13 13:16:51 UTC,2017-12-30 05:00:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7035624,https://static.inaturalist.org/photos/9026657/medium.jpg?1499951818,,,,FALSE,2,0,FALSE,3,"4910 27th St N, Arlington, VA, US",38.9020344,-77.13241943,5791,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7094891,Thu Jul 13 2017 18:04:04 GMT-0400 (EDT),7/13/2017,2017-07-13 22:04:04 UTC,Eastern Time (US & Canada),,7580,carrieseltzer,2017-07-17 22:59:45 UTC,2017-11-10 16:03:52 UTC,research,CC0,https://www.inaturalist.org/observations/7094891,https://static.inaturalist.org/photos/9115428/medium.jpg?1500332390,,,,FALSE,1,0,FALSE,3,United States,38.8598146,-76.92150068,,obscured,,TRUE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7122489,2017/07/19 10:54 AM EDT,7/19/2017,2017-07-19 14:54:00 UTC,Eastern Time (US & Canada),,1515879,judygva,2017-07-19 22:21:04 UTC,2017-11-10 16:33:11 UTC,research,CC-BY,https://www.inaturalist.org/observations/7122489,https://static.inaturalist.org/photos/9163129/medium.jpg?1500502851,,,,FALSE,1,0,FALSE,,"Fairfax County, VA, USA",38.66870318,-77.18820333,31,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7130840,2017-07-20 10:07:48 AM EDT,7/20/2017,2017-07-20 14:07:48 UTC,Eastern Time (US & Canada),,164735,belyykit,2017-07-20 14:31:43 UTC,2017-12-14 12:38:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7130840,https://static.inaturalist.org/photos/9176061/medium.jpeg?1500561353,,,,FALSE,1,0,FALSE,2,"Montgomery County, US-MD, US",38.98782656,-77.07779246,15,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7146253,Fri Jul 21 2017 14:42:47 GMT-0400 (EDT),7/21/2017,2017-07-21 18:42:47 UTC,Eastern Time (US & Canada),,536106,riversongnine,2017-07-21 18:43:51 UTC,2017-11-10 17:05:59 UTC,research,,https://www.inaturalist.org/observations/7146253,https://static.inaturalist.org/photos/9201891/medium.jpg?1500662634,,,,FALSE,1,0,FALSE,3,"Maryland, US",38.97019587,-76.91061291,10,obscured,,TRUE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7188703,Mon Jul 24 2017 10:14:54 GMT-0400 (EDT),7/24/2017,2017-07-24 14:14:54 UTC,Eastern Time (US & Canada),,446401,eglaeser,2017-07-24 15:39:52 UTC,2017-11-10 18:00:04 UTC,research,,https://www.inaturalist.org/observations/7188703,https://static.inaturalist.org/photos/9268422/medium.jpg?1500910801,,,,FALSE,1,0,FALSE,3,"8940 Jones Mill Rd, Chevy Chase, MD, US",39.00299722,-77.0665805,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7195520,Thu Jun 29 2017 07:31:42 GMT-0400 (EDT),6/29/2017,2017-06-29 11:31:42 UTC,Eastern Time (US & Canada),,311474,davidmcdonald,2017-07-24 23:52:24 UTC,2017-12-08 00:41:10 UTC,research,,https://www.inaturalist.org/observations/7195520,https://static.inaturalist.org/photos/9278784/medium.jpg?1500940346,,,,FALSE,2,0,FALSE,3,"9408 Odyssey Ct, Burke, VA, US",38.811895,-77.26914167,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7202668,Thu Jul 20 2017 19:59:49 GMT-0400 (EDT),7/20/2017,2017-07-20 23:59:49 UTC,Eastern Time (US & Canada),,7580,carrieseltzer,2017-07-25 15:04:05 UTC,2017-11-10 18:09:31 UTC,research,CC0,https://www.inaturalist.org/observations/7202668,https://static.inaturalist.org/photos/9290798/medium.jpg?1500995057,,,Naturewatching during happy hour(s). Saw some Bombus earlier too but didn't get any photos. ,FALSE,2,0,FALSE,3,"1931 S St NW, Washington, DC, US",38.91408833,-77.0448,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7207241,Tue Jul 25 2017 17:12:47 GMT-0400 (EDT),7/25/2017,2017-07-25 21:12:47 UTC,Eastern Time (US & Canada),,529990,tkdswimmerboy,2017-07-25 21:13:28 UTC,2018-12-21 00:36:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7207241,https://static.inaturalist.org/photos/9298056/medium.jpg?1501017230,,,,FALSE,2,0,FALSE,3,"National Museum of Natural History, Washington, DC, US",38.89148667,-77.02774717,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7226405,Wed Jul 26 2017 13:48:16 GMT-0400 (EDT),7/26/2017,2017-07-26 17:48:16 UTC,Eastern Time (US & Canada),,541561,mpeffs,2017-07-27 01:59:04 UTC,2018-12-21 00:05:16 UTC,research,,https://www.inaturalist.org/observations/7226405,https://static.inaturalist.org/photos/9329467/medium.jpg?1501120751,,,,FALSE,2,0,FALSE,3,"National Museum of Natural History, Washington, DC, US",38.89136722,-77.02412866,15,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7319916,Wed Aug 02 2017 10:48:31 GMT-0400 (EDT),8/2/2017,2017-08-02 14:48:31 UTC,Eastern Time (US & Canada),,356634,tkirk304,2017-08-02 15:45:56 UTC,2017-11-10 18:25:57 UTC,research,,https://www.inaturalist.org/observations/7319916,https://static.inaturalist.org/photos/9479055/medium.jpg?1501688759,,,,FALSE,1,0,FALSE,3,"Georgetown Waterfront Park, Washington, DC, US",38.90185333,-77.06186667,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7351837,2017/08/04 12:55 PM EDT,8/4/2017,2017-08-04 16:55:00 UTC,Eastern Time (US & Canada),,342604,peggyo,2017-08-04 20:52:45 UTC,2018-01-24 16:56:34 UTC,research,CC0,https://www.inaturalist.org/observations/7351837,https://static.inaturalist.org/photos/9529581/medium.jpg?1501879932,,,,FALSE,1,0,FALSE,,"Washington Boulevard, Arlington, VA, USA",38.8799697,-77.1067698,8845,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7374861,Sun Aug 06 2017 10:47:57 GMT-0400 (EDT),8/6/2017,2017-08-06 14:47:57 UTC,Eastern Time (US & Canada),,412214,pauljohnsoncloud,2017-08-06 14:48:25 UTC,2017-11-10 18:34:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7374861,https://static.inaturalist.org/photos/9567585/medium.jpg?1502030908,,,,FALSE,1,0,FALSE,3,"1554 N Danville St, Arlington, VA, US",38.89104008,-77.09153373,30,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7375138,Sat Aug 05 2017 13:25:22 GMT-0400 (EDT),8/5/2017,2017-08-05 17:25:22 UTC,Eastern Time (US & Canada),,9432,ashley_bradford,2017-08-06 15:08:02 UTC,2017-11-10 18:34:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7375138,https://static.inaturalist.org/photos/9568030/medium.jpg?1502032090,,,,FALSE,1,0,FALSE,3,"George Washington Memorial Parkway, Alexandria, VA, US",38.7696,-77.04657783,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7380545,Sun Aug 06 2017 15:46:58 GMT-0400 (EDT),8/6/2017,2017-08-06 19:46:58 UTC,Eastern Time (US & Canada),,315803,tobin3,2017-08-06 20:02:31 UTC,2017-11-10 18:35:38 UTC,research,,https://www.inaturalist.org/observations/7380545,https://static.inaturalist.org/photos/9576516/medium.jpg?1502049754,,,,FALSE,1,0,FALSE,3,"1511 S Pollard St, Arlington, VA, US",38.85525,-77.09520833,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7426474,Wed Aug 09 2017 17:10:25 GMT-0400 (EDT),8/9/2017,2017-08-09 21:10:25 UTC,Eastern Time (US & Canada),,292489,elliotgreiner,2017-08-09 22:03:25 UTC,2019-01-29 18:19:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/7426474,https://static.inaturalist.org/photos/9650790/medium.jpg?1502316209,,,,FALSE,2,0,FALSE,3,"Mt Vernon Trl, Arlington, VA, US",38.899045,-77.07034167,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7546444,Wed Aug 16 2017 18:00:48 GMT-0400 (EDT),8/16/2017,2017-08-16 22:00:48 UTC,Eastern Time (US & Canada),,571231,poepoe,2017-08-18 21:15:57 UTC,2017-11-18 23:48:12 UTC,research,,https://www.inaturalist.org/observations/7546444,https://static.inaturalist.org/photos/9847908/medium.jpg?1503090962,,,,FALSE,1,0,FALSE,3,"Montgomery County, US-MD, US",38.98195659,-76.99182674,10,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7550443,2017-08-02 12:03:45 PM EDT,8/2/2017,2017-08-02 16:03:45 UTC,Eastern Time (US & Canada),,545670,creeperpillar,2017-08-19 02:05:11 UTC,2017-12-08 04:44:55 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/7550443,https://static.inaturalist.org/photos/9854636/medium.jpeg?1503108319,,,,FALSE,1,0,FALSE,2,"4000 Stringfellow Rd, Chantilly, VA 20151, USA",38.88269834,-77.40777466,129,,,FALSE,gps,gps,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7561489,Thu Jun 22 2017 12:49:04 GMT-0400 (EDT),6/22/2017,2017-06-22 16:49:04 UTC,Eastern Time (US & Canada),,588817,elisenda,2017-08-19 22:28:49 UTC,2017-11-10 19:08:30 UTC,research,,https://www.inaturalist.org/observations/7561489,https://static.inaturalist.org/photos/9871578/medium.jpg?1503181730,,,,FALSE,1,0,FALSE,3,"1703 32nd St NW, Washington, DC, US",38.91490481,-77.06217856,67,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7587367,Mon Aug 21 2017 09:48:46 GMT-0400 (EDT),8/21/2017,2017-08-21 13:48:46 UTC,Eastern Time (US & Canada),,446401,eglaeser,2017-08-21 16:08:07 UTC,2018-08-19 14:40:58 UTC,research,,https://www.inaturalist.org/observations/7587367,https://static.inaturalist.org/photos/9911803/medium.jpg?1503331690,,,,FALSE,2,0,FALSE,3,"8940 Jones Mill Rd, Chevy Chase, MD, US",39.00304167,-77.06648883,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7592958,2017-08-21 1:37:56 PM EDT,8/21/2017,2017-08-21 17:37:56 UTC,Eastern Time (US & Canada),,596479,immrskennedy,2017-08-21 19:00:43 UTC,2017-11-10 19:12:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7592958,https://static.inaturalist.org/photos/9918854/medium.jpeg?1503342046,,,"It's supposed to be peak eclipse here, but still bright, like normal.  Did not see anything abnormal with bees.",FALSE,1,0,FALSE,2,"Sterling, VA 20166, USA",38.93995027,-77.54489221,2752,,,FALSE,gps,gps,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7593161,Mon Aug 21 2017 14:07:55 GMT-0400 (EDT),8/21/2017,2017-08-21 18:07:55 UTC,Eastern Time (US & Canada),,292489,elliotgreiner,2017-08-21 19:10:47 UTC,2019-02-04 02:08:00 UTC,research,CC-BY,https://www.inaturalist.org/observations/7593161,https://static.inaturalist.org/photos/9920025/medium.jpg?1503344529,,,,FALSE,1,0,FALSE,3,"Smithsonian’s National Zoo & Conservation Biology Institute, Washington, DC, US",38.93161167,-77.05253617,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7618042,Wed Aug 23 2017 11:32:10 GMT-0400 (EDT),8/23/2017,2017-08-23 15:32:10 UTC,Eastern Time (US & Canada),,292489,elliotgreiner,2017-08-23 16:30:01 UTC,2017-11-10 19:16:43 UTC,research,CC-BY,https://www.inaturalist.org/observations/7618042,https://static.inaturalist.org/photos/9958808/medium.jpg?1503505803,,,,FALSE,1,0,FALSE,3,"6th St SE, Washington, DC, US",38.885825,-76.99851167,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7634197,Thu Aug 24 2017 13:33:31 GMT-0400 (EDT),8/24/2017,2017-08-24 17:33:31 UTC,Eastern Time (US & Canada),,292489,elliotgreiner,2017-08-24 18:38:11 UTC,2017-11-10 19:19:08 UTC,research,CC-BY,https://www.inaturalist.org/observations/7634197,https://static.inaturalist.org/photos/9984369/medium.jpg?1503599905,,,,FALSE,1,0,FALSE,3,"Fulton St NW, Washington, DC, US",38.92589167,-77.06559717,,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
7676147,Sun Aug 27 2017 14:52:19 GMT-0400 (EDT),8/27/2017,2017-08-27 18:52:19 UTC,Eastern Time (US & Canada),,605505,haileyngo,2017-08-27 18:56:55 UTC,2017-11-10 19:26:43 UTC,research,,https://www.inaturalist.org/observations/7676147,https://static.inaturalist.org/photos/10053478/medium.jpg?1503860217,,,,FALSE,1,0,FALSE,3,"42469 Flemming Dr, Chantilly, VA, US",38.90723376,-77.53729762,102,,,FALSE,,,Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
